page,impressions,clicks,ctr,position
"https://axion-ia.com/fr/blog/cabinet-audit-ia-grenoble-faq",4,0,0.0000,10.75
"https://axion-ia.com/fr/blog/coach-ia-grenoble-guide-pratique",22,0,0.0000,9.36
"https://axion-ia.com/fr/blog/coaching-ia-dirigeant-aurillac",6,0,0.0000,12.17
"https://axion-ia.com/fr/blog/coaching-ia-dirigeant-grenoble",25,0,0.0000,2.48
"https://axion-ia.com/fr/blog/coaching-ia-dirigeant-mantes-la-ville-roi",2,0,0.0000,5.50
"https://axion-ia.com/fr/blog/cours-ia-grenoble-entreprise-faq",25,0,0.0000,19.48
"https://axion-ia.com/fr/blog/diagnostic-ia-entreprise-grenoble",5,0,0.0000,45.00
"https://axion-ia.com/fr/blog/formation-ia-bourgoin-jallieu",71,0,0.0000,10.11
"https://axion-ia.com/fr/blog/formation-intelligence-artificielle-entreprise-grenoble",13,0,0.0000,34.85
"https://axion-ia.com/fr/blog/implementation-ia-grenoble-entreprise-faq",1,0,0.0000,18.00
"https://axion-ia.com/fr/blog/integrateur-ia-grenoble-entreprise-faq",1,0,0.0000,40.00
"https://axion-ia.com/fr/blog/mentor-ia-dirigeant-auvergne-rhone-alpes-grenoble",3,0,0.0000,19.00
"https://axion-ia.com/fr/carrieres",7,0,0.0000,3.43
"https://axion-ia.com/fr/carrieres/business-developer-ia",6,0,0.0000,4.83
"https://axion-ia.com/fr/carrieres/charge-rd-ia",3,0,0.0000,17.00
"https://axion-ia.com/fr/carrieres/devops-infra",1,0,0.0000,5.00
"https://axion-ia.com/fr/carrieres/ingenieur-ia-implementation",6,0,0.0000,7.00
"https://axion-ia.com/fr/carrieres/responsable-reseau-commercial",1,0,0.0000,7.00
"https://axion-ia.com/fr/centre-aide/categorie/avant-l-intervention",1,0,0.0000,1.00
"https://axion-ia.com/fr/centre-aide/facturation-tva",34,0,0.0000,55.76
"https://axion-ia.com/fr/centre-aide/perimetre-audit-ia",3,0,0.0000,6.67
"https://axion-ia.com/fr/centre-aide/preparer-une-intervention",8,0,0.0000,29.50
"https://axion-ia.com/fr/connaissances/kb-fact-roi-ia-013-fr",2,0,0.0000,29.00
"https://axion-ia.com/fr/connaissances/kb-fact-roi-ia-024-fr",1,0,0.0000,9.00
"https://axion-ia.com/fr/connaissances/kb-fact-roi-ia-028-fr",1,0,0.0000,27.00
"https://axion-ia.com/fr/devenir-commercial-ia",5,0,0.0000,4.00
"https://axion-ia.com/fr/devenir-commercial-ia/candidature",10,0,0.0000,9.90
"https://axion-ia.com/fr/faq/atelier-ia-equipe",10,0,0.0000,5.40
"https://axion-ia.com/fr/faq/audit-ia-tpe-pme",2,0,0.0000,65.00
"https://axion-ia.com/fr/faq/choisir-cabinet-ia",8,0,0.0000,44.75
"https://axion-ia.com/fr/faq/coaching-ia-prise-en-main-outils",1,0,0.0000,1.00
"https://axion-ia.com/fr/faq/eti-grands-comptes",9,0,0.0000,33.56
"https://axion-ia.com/fr/faq/ia-btp-construction",1,0,0.0000,30.00
"https://axion-ia.com/fr/faq/ia-cabinet-comptable-conseil",7,0,0.0000,73.43
"https://axion-ia.com/fr/faq/ia-droit-auteur-contenu",8,0,0.0000,10.38
"https://axion-ia.com/fr/faq/ia-industrie-production",4,0,0.0000,32.75
"https://axion-ia.com/fr/faq/mentorat-ia-dirigeant",5,0,0.0000,9.00
"https://axion-ia.com/fr/faq/par-thematique/general",3,0,0.0000,3.00
"https://axion-ia.com/fr/faq/par-thematique/un-a-un",1,0,0.0000,1.00
"https://axion-ia.com/fr/faq/premier-diagnostic-ia",9,0,0.0000,15.00
"https://axion-ia.com/fr/faq/qu-est-ce-qu-une-implementation",2,0,0.0000,19.00
"https://axion-ia.com/fr/faq/secteurs-ia",8,0,0.0000,3.75
"https://axion-ia.com/fr/formations",41,0,0.0000,42.37
"https://axion-ia.com/fr/formations/entreprise",1,0,0.0000,4.00
"https://axion-ia.com/fr/formations/ia-pour-les-achats",5,0,0.0000,30.80
"https://axion-ia.com/fr/formations/ia-supply-chain-achats-stocks-7h",1,0,0.0000,5.00
"https://axion-ia.com/fr/formations/par-ville/lille",1,0,0.0000,47.00
"https://axion-ia.com/fr/formations/seminaire-ia-toute-l-entreprise-1j",2,0,0.0000,63.00
"https://axion-ia.com/fr/formations/tarifs",1,0,0.0000,10.00
"https://axion-ia.com/fr/galerie/axion-ia-courbe-productivite-avant-apres-automatisation-ia-entreprise",4,0,0.0000,3.50
"https://axion-ia.com/fr/galerie/axion-ia-equipe-ia-service-humain-12-personnes-photo-groupe",8,0,0.0000,4.88
"https://axion-ia.com/fr/galerie/axion-ia-formation-ia-1-jour-reserver-session-carre",1,0,0.0000,10.00
"https://axion-ia.com/fr/galerie/axion-ia-formation-ia-comprendre-creer-transformer-humaine-augmentee-banniere",2,0,0.0000,53.00
"https://axion-ia.com/fr/galerie/axion-ia-formation-ia-vous-gagnez-concretement-5-benefices-banniere",1,0,0.0000,1.00
"https://axion-ia.com/fr/galerie/axion-ia-graphique-roi-implementation-ia-pme-courbe-croissance",1,0,0.0000,48.00
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-montelimar-consultant-ia-formation-pme",2,0,0.0000,25.50
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-rouen-consultant-ia-formation-pme",3,0,0.0000,83.33
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-villeurbanne-consultant-ia-formation-pme",1,0,0.0000,39.00
"https://axion-ia.com/fr/galerie/axion-ia-intervention-ia-entreprise-demi-journee-mise-en-pratique-immediate",9,0,0.0000,7.11
"https://axion-ia.com/fr/galerie/axion-ia-transcription-audio-flux-donnees-ia-automatique-carre",1,0,0.0000,7.00
"https://axion-ia.com/fr/galerie/axion-ia-transcription-reunion-microphone-60min-a-5min-ia-banniere",1,0,0.0000,31.00
"https://axion-ia.com/fr/galerie/axion-ia-tri-emails-inbox-3h-a-20min-entonnoir-ia-banniere",1,0,0.0000,2.00
"https://axion-ia.com/fr/galerie?module=interventions&page=2",1,0,0.0000,24.00
"https://axion-ia.com/fr/glossaire",1,0,0.0000,1.00
"https://axion-ia.com/fr/guides/guide-audit-ia-grenoble",3,0,0.0000,2.33
"https://axion-ia.com/fr/guides/guide-integration-ia-grenoble",1,0,0.0000,7.00
"https://axion-ia.com/fr/implantations",1,0,0.0000,5.00
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes",4,0,0.0000,42.00
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/annecy",2,0,0.0000,7.50
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/bellerive-sur-allier",2,0,0.0000,6.50
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/bourgoin-jallieu",10,0,0.0000,7.60
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/cessy",1,0,0.0000,2.00
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/clermont-ferrand",1,0,0.0000,3.00
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/echirolles",1,0,0.0000,81.00
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/oullins-pierre-benite",2,0,0.0000,8.00
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/saint-etienne",6,0,0.0000,3.50
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/saint-genis-laval",3,0,0.0000,12.00
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/tassin-la-demi-lune",7,0,0.0000,6.14
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/thonon-les-bains",1,0,0.0000,8.00
"https://axion-ia.com/fr/implantations/bourgogne-franche-comte",4,0,0.0000,31.00
"https://axion-ia.com/fr/implantations/bourgogne-franche-comte/auxerre",17,0,0.0000,22.18
"https://axion-ia.com/fr/implantations/bourgogne-franche-comte/beaune",3,0,0.0000,32.67
"https://axion-ia.com/fr/implantations/bourgogne-franche-comte/dole",3,0,0.0000,26.67
"https://axion-ia.com/fr/implantations/bourgogne-franche-comte/le-creusot",2,0,0.0000,9.50
"https://axion-ia.com/fr/implantations/bourgogne-franche-comte/sens",18,0,0.0000,50.28
"https://axion-ia.com/fr/implantations/bretagne/lorient",1,0,0.0000,2.00
"https://axion-ia.com/fr/implantations/bretagne/saint-brieuc",1,0,0.0000,4.00
"https://axion-ia.com/fr/implantations/centre-val-de-loire",4,0,0.0000,36.50
"https://axion-ia.com/fr/implantations/centre-val-de-loire/fleury-les-aubrais",1,0,0.0000,2.00
"https://axion-ia.com/fr/implantations/centre-val-de-loire/olivet",3,0,0.0000,5.00
"https://axion-ia.com/fr/implantations/grand-est/haguenau",1,0,0.0000,10.00
"https://axion-ia.com/fr/implantations/grand-est/lingolsheim",1,0,0.0000,1.00
"https://axion-ia.com/fr/implantations/grand-est/mulhouse",1,0,0.0000,62.00
"https://axion-ia.com/fr/implantations/grand-est/saint-louis",2,0,0.0000,6.50
"https://axion-ia.com/fr/implantations/hauts-de-france/abbeville",1,0,0.0000,4.00
"https://axion-ia.com/fr/implantations/hauts-de-france/arras",5,0,0.0000,50.20
"https://axion-ia.com/fr/implantations/hauts-de-france/cambrai",16,0,0.0000,8.81
"https://axion-ia.com/fr/implantations/hauts-de-france/la-madeleine",5,0,0.0000,3.40
"https://axion-ia.com/fr/implantations/hauts-de-france/lievin",12,0,0.0000,43.33
"https://axion-ia.com/fr/implantations/hauts-de-france/lille",11,0,0.0000,46.00
"https://axion-ia.com/fr/implantations/hauts-de-france/soissons",5,0,0.0000,8.80
"https://axion-ia.com/fr/implantations/hauts-de-france/valenciennes",7,0,0.0000,33.71
"https://axion-ia.com/fr/implantations/hauts-de-france/wasquehal",13,0,0.0000,21.77
"https://axion-ia.com/fr/implantations/ile-de-france/antony",4,0,0.0000,60.00
"https://axion-ia.com/fr/implantations/ile-de-france/athis-mons",1,0,0.0000,9.00
"https://axion-ia.com/fr/implantations/ile-de-france/aubervilliers",5,0,0.0000,5.60
"https://axion-ia.com/fr/implantations/ile-de-france/aulnay-sous-bois",1,0,0.0000,10.00
"https://axion-ia.com/fr/implantations/ile-de-france/bezons",1,0,0.0000,5.00
"https://axion-ia.com/fr/implantations/ile-de-france/bussy-saint-georges",13,0,0.0000,15.23
"https://axion-ia.com/fr/implantations/ile-de-france/champs-sur-marne",1,0,0.0000,10.00
"https://axion-ia.com/fr/implantations/ile-de-france/chatillon",4,0,0.0000,18.50
"https://axion-ia.com/fr/implantations/ile-de-france/clichy",2,0,0.0000,86.00
"https://axion-ia.com/fr/implantations/ile-de-france/clichy-sous-bois",12,0,0.0000,5.25
"https://axion-ia.com/fr/implantations/ile-de-france/combs-la-ville",3,0,0.0000,16.00
"https://axion-ia.com/fr/implantations/ile-de-france/conflans-sainte-honorine",4,0,0.0000,6.75
"https://axion-ia.com/fr/implantations/ile-de-france/creteil",7,0,0.0000,25.14
"https://axion-ia.com/fr/implantations/ile-de-france/deuil-la-barre",1,0,0.0000,26.00
"https://axion-ia.com/fr/implantations/ile-de-france/eaubonne",1,0,0.0000,4.00
"https://axion-ia.com/fr/implantations/ile-de-france/elancourt",10,0,0.0000,44.10
"https://axion-ia.com/fr/implantations/ile-de-france/etampes",1,0,0.0000,12.00
"https://axion-ia.com/fr/implantations/ile-de-france/evry-courcouronnes",2,0,0.0000,5.00
"https://axion-ia.com/fr/implantations/ile-de-france/fresnes",12,0,0.0000,5.83
"https://axion-ia.com/fr/implantations/ile-de-france/guyancourt",1,0,0.0000,16.00
"https://axion-ia.com/fr/implantations/ile-de-france/houilles",1,0,0.0000,5.00
"https://axion-ia.com/fr/implantations/ile-de-france/ivry-sur-seine",1,0,0.0000,68.00
"https://axion-ia.com/fr/implantations/ile-de-france/le-blanc-mesnil",2,0,0.0000,13.00
"https://axion-ia.com/fr/implantations/ile-de-france/le-chesnay-rocquencourt",6,0,0.0000,7.33
"https://axion-ia.com/fr/implantations/ile-de-france/le-kremlin-bicetre",29,0,0.0000,4.72
"https://axion-ia.com/fr/implantations/ile-de-france/le-perreux-sur-marne",5,0,0.0000,7.00
"https://axion-ia.com/fr/implantations/ile-de-france/meaux",2,0,0.0000,26.00
"https://axion-ia.com/fr/implantations/ile-de-france/montfermeil",2,0,0.0000,8.00
"https://axion-ia.com/fr/implantations/ile-de-france/montgeron",10,0,0.0000,7.30
"https://axion-ia.com/fr/implantations/ile-de-france/montmorency",3,0,0.0000,4.67
"https://axion-ia.com/fr/implantations/ile-de-france/poissy",2,0,0.0000,25.00
"https://axion-ia.com/fr/implantations/ile-de-france/pontault-combault",1,0,0.0000,14.00
"https://axion-ia.com/fr/implantations/ile-de-france/puteaux",2,0,0.0000,23.00
"https://axion-ia.com/fr/implantations/ile-de-france/ris-orangis",2,0,0.0000,17.00
"https://axion-ia.com/fr/implantations/ile-de-france/romainville",2,0,0.0000,8.50
"https://axion-ia.com/fr/implantations/ile-de-france/saint-cloud",5,0,0.0000,19.60
"https://axion-ia.com/fr/implantations/ile-de-france/saint-germain-en-laye",3,0,0.0000,15.33
"https://axion-ia.com/fr/implantations/ile-de-france/saint-maur-des-fosses",1,0,0.0000,3.00
"https://axion-ia.com/fr/implantations/ile-de-france/saint-michel-sur-orge",11,0,0.0000,6.27
"https://axion-ia.com/fr/implantations/ile-de-france/sainte-genevieve-des-bois",1,0,0.0000,58.00
"https://axion-ia.com/fr/implantations/ile-de-france/sartrouville",6,0,0.0000,43.50
"https://axion-ia.com/fr/implantations/ile-de-france/sucy-en-brie",2,0,0.0000,10.00
"https://axion-ia.com/fr/implantations/ile-de-france/taverny",2,0,0.0000,2.00
"https://axion-ia.com/fr/implantations/ile-de-france/tremblay-en-france",1,0,0.0000,4.00
"https://axion-ia.com/fr/implantations/ile-de-france/versailles",1,0,0.0000,6.00
"https://axion-ia.com/fr/implantations/ile-de-france/villejuif",1,0,0.0000,10.00
"https://axion-ia.com/fr/implantations/ile-de-france/villeneuve-saint-georges",4,0,0.0000,45.25
"https://axion-ia.com/fr/implantations/ile-de-france/villeparisis",1,0,0.0000,9.00
"https://axion-ia.com/fr/implantations/ile-de-france/villiers-le-bel",1,0,0.0000,88.00
"https://axion-ia.com/fr/implantations/ile-de-france/viry-chatillon",1,0,0.0000,7.00
"https://axion-ia.com/fr/implantations/ile-de-france/yerres",6,0,0.0000,24.50
"https://axion-ia.com/fr/implantations/normandie/evreux",5,0,0.0000,74.20
"https://axion-ia.com/fr/implantations/normandie/vernon",7,0,0.0000,41.57
"https://axion-ia.com/fr/implantations/nouvelle-aquitaine/bayonne",1,0,0.0000,11.00
"https://axion-ia.com/fr/implantations/nouvelle-aquitaine/brive-la-gaillarde",2,0,0.0000,5.50
"https://axion-ia.com/fr/implantations/nouvelle-aquitaine/bruges",1,0,0.0000,17.00
"https://axion-ia.com/fr/implantations/nouvelle-aquitaine/mont-de-marsan",2,0,0.0000,36.00
"https://axion-ia.com/fr/implantations/nouvelle-aquitaine/pau",2,0,0.0000,40.00
"https://axion-ia.com/fr/implantations/nouvelle-aquitaine/saint-medard-en-jalles",1,0,0.0000,8.00
"https://axion-ia.com/fr/implantations/occitanie/agde",3,0,0.0000,20.67
"https://axion-ia.com/fr/implantations/occitanie/albi",1,0,0.0000,6.00
"https://axion-ia.com/fr/implantations/occitanie/blagnac",13,0,0.0000,31.31
"https://axion-ia.com/fr/implantations/occitanie/carcassonne",6,0,0.0000,46.67
"https://axion-ia.com/fr/implantations/occitanie/castelnau-le-lez",3,0,0.0000,12.00
"https://axion-ia.com/fr/implantations/occitanie/colomiers",2,0,0.0000,26.00
"https://axion-ia.com/fr/implantations/occitanie/cugnaux",7,0,0.0000,24.00
"https://axion-ia.com/fr/implantations/occitanie/muret",1,0,0.0000,1.00
"https://axion-ia.com/fr/implantations/occitanie/perpignan",10,0,0.0000,22.00
"https://axion-ia.com/fr/implantations/occitanie/plaisance-du-touch",1,0,0.0000,41.00
"https://axion-ia.com/fr/implantations/occitanie/tournefeuille",9,0,0.0000,29.89
"https://axion-ia.com/fr/implantations/provence-alpes-cote-d-azur/cannes",1,0,0.0000,8.00
"https://axion-ia.com/fr/implantations/provence-alpes-cote-d-azur/carpentras",4,0,0.0000,26.25
"https://axion-ia.com/fr/implantations/provence-alpes-cote-d-azur/l-isle-sur-la-sorgue",1,0,0.0000,1.00
"https://axion-ia.com/fr/implantations/provence-alpes-cote-d-azur/la-valette-du-var",5,0,0.0000,10.80
"https://axion-ia.com/fr/implantations/provence-alpes-cote-d-azur/les-pennes-mirabeau",2,0,0.0000,6.50
"https://axion-ia.com/fr/implantations/provence-alpes-cote-d-azur/marseille",1,0,0.0000,5.00
"https://axion-ia.com/fr/implantations/provence-alpes-cote-d-azur/menton",1,0,0.0000,13.00
"https://axion-ia.com/fr/implantations/provence-alpes-cote-d-azur/sollies-pont",1,0,0.0000,2.00
"https://axion-ia.com/fr/implementation",6,0,0.0000,18.83
"https://axion-ia.com/fr/implementation/par-fonction/communication-interne",8,0,0.0000,40.88
"https://axion-ia.com/fr/implementation/par-ville/clermont-ferrand",1,0,0.0000,4.00
"https://axion-ia.com/fr/implementation/par-ville/nancy",3,0,0.0000,32.33
"https://axion-ia.com/fr/implementation/par-ville/nice",19,0,0.0000,79.00
"https://axion-ia.com/fr/implementation/par-ville/reims",1,0,0.0000,12.00
"https://axion-ia.com/fr/implementation/par-ville/tours",1,0,0.0000,3.00
"https://axion-ia.com/fr/interventions/individuel",8,0,0.0000,40.50
"https://axion-ia.com/fr/interventions/par-ville/boulogne-billancourt",3,0,0.0000,12.00
"https://axion-ia.com/fr/interventions/par-ville/lille",1,0,0.0000,3.00
"https://axion-ia.com/fr/politique-deplacement",1,0,0.0000,4.00
"https://axion-ia.com/fr/presse",1,0,0.0000,4.00
"https://axion-ia.com/fr/reclamations",1,0,0.0000,9.00
"https://axion-ia.com/fr/ressources",4,0,0.0000,7.00
"https://axion-ia.com/fr/secteurs/btp_immobilier/audit",1,0,0.0000,25.00
"https://axion-ia.com/fr/secteurs/collectivites_public/implementation",1,0,0.0000,4.00
"https://axion-ia.com/fr/secteurs/commerce_retail/un-a-un",1,0,0.0000,19.00
"https://axion-ia.com/fr/secteurs/comptabilite_finance/implementation",1,0,0.0000,13.00
"https://axion-ia.com/fr/secteurs/industrie_logistique/audit",4,0,0.0000,11.50
"https://axion-ia.com/fr/sites-web-augmentes",59,0,0.0000,58.68
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/avignon",3,0,0.0000,54.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/blois",1,0,0.0000,98.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/bois-colombes",3,0,0.0000,63.67
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/cholet",4,0,0.0000,28.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/corbeil-essonnes",3,0,0.0000,7.67
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/eaubonne",6,0,0.0000,73.83
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/fontenay-sous-bois",2,0,0.0000,74.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/gif-sur-yvette",2,0,0.0000,67.50
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/henin-beaumont",5,0,0.0000,29.40
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/istres",3,0,0.0000,6.67
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/la-celle-saint-cloud",72,0,0.0000,28.13
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/la-seyne-sur-mer",1,0,0.0000,2.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/le-creusot",2,0,0.0000,19.50
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/montigny-les-metz",4,0,0.0000,27.25
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/montpellier",1,0,0.0000,9.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/nanterre",1,0,0.0000,76.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/olivet",6,0,0.0000,45.83
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/oyonnax",12,0,0.0000,15.58
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/sevres",3,0,0.0000,3.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/tresses",2,0,0.0000,12.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/villeneuve-d-ascq",1,0,0.0000,58.00
"https://axion-ia.com/fr/stack-ia",1,0,0.0000,5.00
"https://axion-ia.com/fr/stack-ia/perplexity",22,0,0.0000,71.55
"https://axion-ia.com/fr/stack-ia/vercel-ai-sdk",3,0,0.0000,19.33
"https://axion-ia.com/fr/un-a-un",63,0,0.0000,42.65
"https://axion-ia.com/fr/un-a-un/par-ville/lille",2,0,0.0000,22.00
"https://axion-ia.com/fr/un-a-un/par-ville/nantes",3,0,0.0000,25.00
"https://axion-ia.com/fr/un-a-un/par-ville/nice",4,0,0.0000,10.50
"https://axion-ia.com/fr/un-a-un/par-ville/nimes",18,0,0.0000,21.28
"https://axion-ia.com/fr/un-a-un/par-ville/paris",7,0,0.0000,7.57
"https://axion-ia.com/fr/un-a-un/par-ville/strasbourg",6,0,0.0000,19.83
"https://axion-ia.com/fr/un-a-un/par-ville/tours",2,0,0.0000,51.00
"https://axion-ia.com/fr/un-a-un/par-ville/villeurbanne",3,0,0.0000,45.00
"https://www.axion-ia.com/fr/implantations/ile-de-france/bagnolet",1,0,0.0000,73.00
"https://www.axion-ia.com/presse",6,0,0.0000,12.33
