page,impressions,clicks,ctr,position
"https://axion-ia.com/fr/carrieres/designer-ux-ui",5,0,0.0000,6.20
"https://axion-ia.com/fr/carrieres/developpeur-web",5,0,0.0000,9.20
"https://axion-ia.com/fr/carrieres/devops-infra",2,0,0.0000,34.00
"https://axion-ia.com/fr/carrieres/ingenieur-ia-implementation",6,0,0.0000,13.83
"https://axion-ia.com/fr/carrieres/responsable-reseau-commercial",3,0,0.0000,18.33
"https://axion-ia.com/fr/centre-aide",3,0,0.0000,1.00
"https://axion-ia.com/fr/devenir-commercial-ia",11,0,0.0000,5.09
"https://axion-ia.com/fr/devenir-commercial-ia/candidature",2,0,0.0000,42.50
"https://axion-ia.com/fr/faq",7,0,0.0000,14.29
"https://axion-ia.com/fr/faq/choisir-cabinet-ia",7,0,0.0000,53.86
"https://axion-ia.com/fr/faq/comment-commencer",4,0,0.0000,25.50
"https://axion-ia.com/fr/faq/definition-axion-ia",10,0,0.0000,8.70
"https://axion-ia.com/fr/formations",1,0,0.0000,11.00
"https://axion-ia.com/fr/formations/duree/3-jours",1,0,0.0000,7.00
"https://axion-ia.com/fr/formations/entreprise",1,0,0.0000,3.00
"https://axion-ia.com/fr/galerie/axion-ia-citation-intelligence-artificielle-valeur-impact-editorial",3,0,0.0000,4.00
"https://axion-ia.com/fr/galerie/axion-ia-citation-investir-connaissance-liberte-demain-editorial",1,0,0.0000,9.00
"https://axion-ia.com/fr/galerie/axion-ia-equipe-1to1-tous-profils-manager-rh-marketing-ops-photo-banniere",4,0,0.0000,16.75
"https://axion-ia.com/fr/galerie/axion-ia-formation-1-jour-progresser-sur-mesure-generique-carre",4,0,0.0000,14.00
"https://axion-ia.com/fr/galerie/axion-ia-formation-acculturation-ia-tpe-pme-eti-2026-photo-banniere",5,0,0.0000,23.40
"https://axion-ia.com/fr/galerie/axion-ia-formation-equipe-ia-40-pourcent-productivite-100-mesure-carre",6,0,0.0000,13.67
"https://axion-ia.com/fr/galerie/axion-ia-formation-ia-1-jour-reserver-session-carre",14,0,0.0000,10.36
"https://axion-ia.com/fr/galerie/axion-ia-formation-ia-1-jour-sur-mesure-generique-reserver-carre",1,0,0.0000,3.00
"https://axion-ia.com/fr/galerie/axion-ia-formation-ia-avant-apres-une-journee-resultats-photo-carre",3,0,0.0000,27.00
"https://axion-ia.com/fr/galerie/axion-ia-formation-ia-benefices-premier-jour-formateur-photo-carre",3,0,0.0000,24.67
"https://axion-ia.com/fr/galerie/axion-ia-formation-ia-comprendre-creer-transformer-humaine-augmentee-banniere",14,0,0.0000,7.93
"https://axion-ia.com/fr/galerie/axion-ia-formation-ia-moins-stress-clarte-une-journee-photo-banniere",1,0,0.0000,44.00
"https://axion-ia.com/fr/galerie/axion-ia-formation-ia-vous-gagnez-concretement-5-benefices-banniere",8,0,0.0000,4.88
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-nimes-consultant-ia-formation-pme",5,0,0.0000,19.00
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-romans-sur-isere-consultant-ia-pme",3,0,0.0000,18.33
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-versailles-consultant-ia-formation-pme",6,0,0.0000,7.83
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-vitry-sur-seine-consultant-ia-pme",1,0,0.0000,8.00
"https://axion-ia.com/fr/galerie/axion-ia-intervention-ia-france-toutes-regions-photo-banniere",6,0,0.0000,17.17
"https://axion-ia.com/fr/galerie/axion-ia-intervention-ia-rapide-resultats-concrets-entreprise-carre",2,0,0.0000,7.00
"https://axion-ia.com/fr/galerie?module=interventions",2,0,0.0000,14.00
"https://axion-ia.com/fr/guides/guide-agence-web-ia-auvergne-rhone-alpes",13,0,0.0000,8.92
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes",7,0,0.0000,18.14
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/annecy",26,0,0.0000,17.46
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/grenoble",2,0,0.0000,2.00
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/lyon",4,0,0.0000,18.75
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/saint-etienne",1,0,0.0000,1.00
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/vienne",3,0,0.0000,30.33
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/villeurbanne",5,0,0.0000,12.00
"https://axion-ia.com/fr/implantations/corse/ajaccio",1,0,0.0000,9.00
"https://axion-ia.com/fr/implantations/hauts-de-france/armentieres",1,0,0.0000,6.00
"https://axion-ia.com/fr/implantations/ile-de-france/guyancourt",1,0,0.0000,11.00
"https://axion-ia.com/fr/implantations/ile-de-france/massy",1,0,0.0000,12.00
"https://axion-ia.com/fr/implantations/ile-de-france/paris",5,0,0.0000,9.80
"https://axion-ia.com/fr/implantations/ile-de-france/villeparisis",1,0,0.0000,12.00
"https://axion-ia.com/fr/implantations/ile-de-france/yerres",7,0,0.0000,15.71
"https://axion-ia.com/fr/implantations/occitanie/albi",1,0,0.0000,3.00
"https://axion-ia.com/fr/implementation/par-fonction/service-client",3,0,0.0000,7.00
"https://axion-ia.com/fr/implementation/par-ville/rennes",1,0,0.0000,6.00
"https://axion-ia.com/fr/interventions/coaching-decouverte",3,0,0.0000,23.00
"https://axion-ia.com/fr/secteurs",7,0,0.0000,15.86
"https://axion-ia.com/fr/secteurs/btp_immobilier",1,0,0.0000,10.00
"https://axion-ia.com/fr/secteurs/collectivites_public",3,0,0.0000,4.67
"https://axion-ia.com/fr/secteurs/commerce_retail",9,0,0.0000,2.33
"https://axion-ia.com/fr/secteurs/comptabilite_finance",6,0,0.0000,12.00
"https://axion-ia.com/fr/secteurs/industrie_logistique",4,0,0.0000,8.00
"https://axion-ia.com/fr/secteurs/restauration_hotellerie",7,0,0.0000,3.86
"https://axion-ia.com/fr/secteurs/rh_recrutement",10,0,0.0000,10.90
"https://axion-ia.com/fr/secteurs/sante_medecine",4,0,0.0000,10.00
"https://axion-ia.com/fr/sites-web-augmentes",5,0,0.0000,5.40
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/sevres",4,0,0.0000,4.75
"https://axion-ia.com/fr/stack-ia/v0",1,0,0.0000,3.00
"https://axion-ia.com/fr/un-a-un/par-ville/grenoble",26,0,0.0000,13.23
"https://www.axion-ia.com/fr/interventions/dirigeants",2,0,0.0000,45.50
