page,impressions,clicks,ctr,position
"https://axion-ia.com/fr/avis/pauline-m-artisanat-services-grenoble-71",2,0,0.0000,51.50
"https://axion-ia.com/fr/avis/pierre-antoine-l-juridique-chambery-4",1,0,0.0000,9.00
"https://axion-ia.com/fr/avis/robert-m-industrie-logistique-eybens-47",7,0,0.0000,30.29
"https://axion-ia.com/fr/blog/3-quick-wins-2026",1,0,0.0000,7.00
"https://axion-ia.com/fr/blog/accompagnement-ia-entreprise-grenoble-faq",15,0,0.0000,26.80
"https://axion-ia.com/fr/blog/audit-ia-grenoble-guide",2,0,0.0000,5.00
"https://axion-ia.com/fr/blog/audit-ia-malakoff-comprendre-optimiser",13,0,0.0000,3.08
"https://axion-ia.com/fr/blog/cabinet-audit-ia-grenoble-faq",7,0,0.0000,8.86
"https://axion-ia.com/fr/blog/categorie",2,0,0.0000,6.00
"https://axion-ia.com/fr/blog/categorie/blog-audits-ia",1,0,0.0000,1.00
"https://axion-ia.com/fr/blog/categorie/blog-coaching-1-to-1",2,0,0.0000,10.50
"https://axion-ia.com/fr/blog/categorie/blog-implementations-ia",3,0,0.0000,7.33
"https://axion-ia.com/fr/blog/chatbot-ia-grenoble-entreprise",1,0,0.0000,5.00
"https://axion-ia.com/fr/blog/coach-ia-grenoble-guide-pratique",9,0,0.0000,4.56
"https://axion-ia.com/fr/blog/coaching-ia-dirigeants-grenoble",1,0,0.0000,6.00
"https://axion-ia.com/fr/blog/comparatif-integrateurs-ia-grenoble-entreprise",9,0,0.0000,32.56
"https://axion-ia.com/fr/blog/cours-ia-grenoble-entreprise",11,0,0.0000,33.64
"https://axion-ia.com/fr/blog/cours-ia-grenoble-entreprise-faq",24,0,0.0000,20.42
"https://axion-ia.com/fr/blog/developpement-ia-grenoble-faq",1,0,0.0000,8.00
"https://axion-ia.com/fr/blog/diagnostic-ia-entreprise-grenoble",2,0,0.0000,7.00
"https://axion-ia.com/fr/blog/etude-de-cas-formation-ia-grenoble",6,0,0.0000,29.17
"https://axion-ia.com/fr/blog/formation-ia-creteil",4,0,0.0000,11.75
"https://axion-ia.com/fr/blog/formation-ia-villeneuve-saint-georges",6,0,0.0000,26.50
"https://axion-ia.com/fr/blog/formation-intelligence-artificielle-entreprise-grenoble",28,0,0.0000,30.18
"https://axion-ia.com/fr/blog/formation-intelligence-artificielle-grenoble-pme",1,0,0.0000,7.00
"https://axion-ia.com/fr/blog/integrateur-ia-grenoble-entreprise-faq",21,0,0.0000,27.52
"https://axion-ia.com/fr/blog/intervention-essentielle-ia-pme",1,0,0.0000,24.00
"https://axion-ia.com/fr/blog/intervention-essentielle-jour-type",1,0,0.0000,26.00
"https://axion-ia.com/fr/blog/mentor-ia-dirigeant-auvergne-rhone-alpes",2,0,0.0000,1.50
"https://axion-ia.com/fr/blog/mentor-ia-dirigeant-auvergne-rhone-alpes-grenoble",10,0,0.0000,9.40
"https://axion-ia.com/fr/blog/mentor-ia-dirigeant-grenoble",2,0,0.0000,38.00
"https://axion-ia.com/fr/carrieres",10,0,0.0000,4.90
"https://axion-ia.com/fr/carrieres/business-developer-ia",1,0,0.0000,22.00
"https://axion-ia.com/fr/carrieres/charge-rd-ia",3,0,0.0000,15.33
"https://axion-ia.com/fr/carrieres/designer-ux-ui",1,0,0.0000,18.00
"https://axion-ia.com/fr/carrieres/developpeur-web",1,0,0.0000,4.00
"https://axion-ia.com/fr/carrieres/devops-infra",4,0,0.0000,26.50
"https://axion-ia.com/fr/carrieres/ingenieur-ia-implementation",6,0,0.0000,14.00
"https://axion-ia.com/fr/carrieres/responsable-reseau-commercial",1,0,0.0000,36.00
"https://axion-ia.com/fr/centre-aide/facturation-tva-ee",1,0,0.0000,7.00
"https://axion-ia.com/fr/centre-aide/preparer-une-intervention",3,0,0.0000,10.67
"https://axion-ia.com/fr/connaissances/kb-fact-roi-ia-024-fr",5,0,0.0000,5.00
"https://axion-ia.com/fr/devenir-commercial-ia",3,0,0.0000,6.67
"https://axion-ia.com/fr/faq",9,0,0.0000,21.00
"https://axion-ia.com/fr/faq/ai-act-2026",6,0,0.0000,6.33
"https://axion-ia.com/fr/faq/chatgpt-vs-claude",1,0,0.0000,47.00
"https://axion-ia.com/fr/faq/choisir-cabinet-ia",7,0,0.0000,63.00
"https://axion-ia.com/fr/faq/eti-grands-comptes",24,0,0.0000,3.67
"https://axion-ia.com/fr/faq/formation-ia-difference",2,0,0.0000,1.00
"https://axion-ia.com/fr/faq/formation-ia-dirigeants",7,0,0.0000,15.86
"https://axion-ia.com/fr/faq/ia-commerce-retail",14,0,0.0000,4.29
"https://axion-ia.com/fr/faq/ia-generative-definition",8,0,0.0000,5.25
"https://axion-ia.com/fr/faq/par-thematique/general",9,0,0.0000,12.33
"https://axion-ia.com/fr/faq/par-thematique/pricing",1,0,0.0000,2.00
"https://axion-ia.com/fr/faq/par-thematique/sites-web",5,0,0.0000,23.40
"https://axion-ia.com/fr/faq/pme-ia",8,0,0.0000,23.25
"https://axion-ia.com/fr/faq/qu-est-ce-qu-une-implementation",1,0,0.0000,7.00
"https://axion-ia.com/fr/formations",1,0,0.0000,1.00
"https://axion-ia.com/fr/formations/art-du-prompt",1,0,0.0000,10.00
"https://axion-ia.com/fr/formations/automatisations-decouverte",4,0,0.0000,6.00
"https://axion-ia.com/fr/formations/claude-decouverte",12,0,0.0000,20.50
"https://axion-ia.com/fr/formations/duree/2-jours",4,0,0.0000,12.25
"https://axion-ia.com/fr/formations/entreprise",12,0,0.0000,16.83
"https://axion-ia.com/fr/formations/ia-au-bureau",20,0,0.0000,13.10
"https://axion-ia.com/fr/formations/ia-commercial",5,0,0.0000,22.20
"https://axion-ia.com/fr/formations/ia-conformite",4,0,0.0000,22.00
"https://axion-ia.com/fr/formations/ia-express",1,0,0.0000,86.00
"https://axion-ia.com/fr/formations/ia-securite",2,0,0.0000,4.50
"https://axion-ia.com/fr/formations/par-ville/limoges",1,0,0.0000,8.00
"https://axion-ia.com/fr/formations/par-ville/reims",2,0,0.0000,17.50
"https://axion-ia.com/fr/formations/par-ville/roubaix",1,0,0.0000,3.00
"https://axion-ia.com/fr/galerie/axion-ia-audit-ia-paris-pme-startups-grands-comptes-diagnostic",2,0,0.0000,25.50
"https://axion-ia.com/fr/galerie/axion-ia-audit-ia-synthese-executive-roi-priorites-implementation",3,0,0.0000,20.00
"https://axion-ia.com/fr/galerie/axion-ia-automatisation-taches-repetitives-gain-productivite-pme",6,0,0.0000,1.50
"https://axion-ia.com/fr/galerie/axion-ia-formation-1-jour-progresser-sur-mesure-generique-carre",6,0,0.0000,14.83
"https://axion-ia.com/fr/galerie/axion-ia-formation-acculturation-ia-tpe-pme-eti-2026-photo-banniere",2,0,0.0000,5.00
"https://axion-ia.com/fr/galerie/axion-ia-formation-ia-1-jour-reserver-session-carre",2,0,0.0000,12.00
"https://axion-ia.com/fr/galerie/axion-ia-formation-ia-1-jour-sur-mesure-generique-reserver-carre",2,0,0.0000,6.00
"https://axion-ia.com/fr/galerie/axion-ia-formation-ia-comprendre-creer-transformer-humaine-augmentee-banniere",3,0,0.0000,14.67
"https://axion-ia.com/fr/galerie/axion-ia-formation-ia-vous-gagnez-concretement-5-benefices-banniere",1,0,0.0000,6.00
"https://axion-ia.com/fr/galerie/axion-ia-generation-contenu-6-formats-4-minutes-brief-ia-infographie",2,0,0.0000,52.00
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-marseille-consultant-ia-formation-pme",3,0,0.0000,11.33
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-metz-consultant-ia-formation-pme",5,0,0.0000,10.80
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-nimes-consultant-ia-formation-pme",1,0,0.0000,28.00
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-orleans-consultant-ia-formation-pme",3,0,0.0000,4.00
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-reims-consultant-ia-formation-pme",3,0,0.0000,7.33
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-romans-sur-isere-consultant-ia-pme",1,0,0.0000,8.00
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-rouen-consultant-ia-formation-pme",2,0,0.0000,9.00
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-rueil-malmaison-consultant-ia-pme",8,0,0.0000,22.00
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-saint-chamond-consultant-ia-pme",15,0,0.0000,6.60
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-saint-denis-consultant-ia-formation-pme",7,0,0.0000,19.43
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-strasbourg-consultant-ia-formation-pme",1,0,0.0000,13.00
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-toulon-consultant-ia-formation-pme",9,0,0.0000,20.11
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-tourcoing-consultant-ia-formation-pme",4,0,0.0000,7.75
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-tours-consultant-ia-formation-pme",10,0,0.0000,13.20
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-versailles-consultant-ia-formation-pme",7,0,0.0000,19.57
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-villeurbanne-consultant-ia-formation-pme",15,0,0.0000,13.13
"https://axion-ia.com/fr/galerie/axion-ia-intervention-ia-france-toutes-regions-photo-banniere",6,0,0.0000,16.17
"https://axion-ia.com/fr/galerie/axion-ia-proposition-ia-pour-tous-artisans-tpe-pme-banniere",1,0,0.0000,9.00
"https://axion-ia.com/fr/galerie/axion-ia-proposition-solutions-ia-chaque-realite-5-secteurs-banniere",4,0,0.0000,18.25
"https://axion-ia.com/fr/galerie/axion-ia-veille-marches-publics-47000-sources-opportunites-ia-banniere",1,0,0.0000,6.00
"https://axion-ia.com/fr/guides/guide-agence-web-ia-auvergne-rhone-alpes",2,0,0.0000,4.50
"https://axion-ia.com/fr/guides/guide-integration-ia-grenoble",8,0,0.0000,17.88
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes",45,0,0.0000,46.09
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/annecy",73,0,0.0000,23.90
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/clermont-ferrand",15,0,0.0000,16.20
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/grenoble",2,0,0.0000,10.50
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/lyon",10,0,0.0000,19.30
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/passy",3,0,0.0000,8.00
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/saint-etienne",8,0,0.0000,13.50
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/valence",1,0,0.0000,20.00
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/villeurbanne",11,0,0.0000,12.36
"https://axion-ia.com/fr/implantations/corse/ajaccio",1,0,0.0000,11.00
"https://axion-ia.com/fr/implantations/guadeloupe",1,0,0.0000,6.00
"https://axion-ia.com/fr/implantations/hauts-de-france/dunkerque",6,0,0.0000,51.50
"https://axion-ia.com/fr/implantations/hauts-de-france/fourmies",1,0,0.0000,8.00
"https://axion-ia.com/fr/implantations/hauts-de-france/gauchy",5,0,0.0000,8.60
"https://axion-ia.com/fr/implantations/ile-de-france/boulogne-billancourt",3,0,0.0000,14.67
"https://axion-ia.com/fr/implantations/ile-de-france/guyancourt",2,0,0.0000,8.50
"https://axion-ia.com/fr/implantations/ile-de-france/nanteuil-les-meaux",1,0,0.0000,8.00
"https://axion-ia.com/fr/implantations/ile-de-france/paris",3,0,0.0000,3.67
"https://axion-ia.com/fr/implantations/ile-de-france/ris-orangis",10,0,0.0000,14.10
"https://axion-ia.com/fr/implantations/ile-de-france/yerres",6,0,0.0000,17.67
"https://axion-ia.com/fr/implantations/provence-alpes-cote-d-azur/aubagne",1,0,0.0000,10.00
"https://axion-ia.com/fr/implantations/provence-alpes-cote-d-azur/nice",1,0,0.0000,6.00
"https://axion-ia.com/fr/implantations/provence-alpes-cote-d-azur/saint-cyr-sur-mer",1,0,0.0000,6.00
"https://axion-ia.com/fr/implementation/par-ville/reims",1,0,0.0000,88.00
"https://axion-ia.com/fr/implementation/par-ville/strasbourg",1,0,0.0000,1.00
"https://axion-ia.com/fr/interventions/coaching-decouverte",10,0,0.0000,33.60
"https://axion-ia.com/fr/interventions/individuel",1,0,0.0000,37.00
"https://axion-ia.com/fr/observatoire-ia",4,0,0.0000,6.75
"https://axion-ia.com/fr/observatoire-ia/participer",1,0,0.0000,7.00
"https://axion-ia.com/fr/roi",1,0,0.0000,4.00
"https://axion-ia.com/fr/secteurs/btp_immobilier",11,0,0.0000,6.64
"https://axion-ia.com/fr/secteurs/collectivites_public",5,0,0.0000,3.60
"https://axion-ia.com/fr/secteurs/collectivites_public/audit",1,0,0.0000,4.00
"https://axion-ia.com/fr/secteurs/commerce_retail",8,0,0.0000,2.00
"https://axion-ia.com/fr/secteurs/comptabilite_finance",10,0,0.0000,28.10
"https://axion-ia.com/fr/secteurs/industrie_logistique",11,0,0.0000,6.64
"https://axion-ia.com/fr/secteurs/industrie_logistique/audit",1,0,0.0000,6.00
"https://axion-ia.com/fr/secteurs/juridique",1,0,0.0000,9.00
"https://axion-ia.com/fr/secteurs/restauration_hotellerie",5,0,0.0000,19.00
"https://axion-ia.com/fr/sites-web-augmentes",6,0,0.0000,10.17
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/bois-colombes",2,0,0.0000,3.50
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/henin-beaumont",1,0,0.0000,19.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/la-seyne-sur-mer",3,0,0.0000,5.33
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/le-blanc-mesnil",1,0,0.0000,97.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/maubeuge",1,0,0.0000,3.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/rosny-sous-bois",1,0,0.0000,10.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/saint-ouen-l-aumone",4,0,0.0000,27.75
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/sartrouville",1,0,0.0000,100.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/villeneuve-d-ascq",1,0,0.0000,32.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/villeneuve-le-roi",1,0,0.0000,8.00
"https://axion-ia.com/fr/sites-web-augmentes/recommandation",1,0,0.0000,4.00
"https://axion-ia.com/fr/stack-ia/v0",1,0,0.0000,6.00
"https://axion-ia.com/fr/tarifs",1,0,0.0000,1.00
"https://axion-ia.com/fr/un-a-un",13,0,0.0000,16.62
"https://axion-ia.com/fr/un-a-un/par-ville/grenoble",23,0,0.0000,11.52
"https://axion-ia.com/fr/visibilite-entreprise",10,0,0.0000,3.30
"https://www.axion-ia.com/",1,0,0.0000,16.00
"https://www.axion-ia.com/fr/conditions-generales",1,0,0.0000,55.00
"https://www.axion-ia.com/politique-confidentialite",4,0,0.0000,47.50
