page,impressions,clicks,ctr,position
"https://axion-ia.com/fr/implantations/ile-de-france/romainville",1,0,0.0000,4.00
"https://axion-ia.com/fr/implantations/ile-de-france/saint-cloud",1,0,0.0000,3.00
"https://axion-ia.com/fr/implantations/ile-de-france/saint-maur-des-fosses",2,0,0.0000,6.00
"https://axion-ia.com/fr/implantations/ile-de-france/saint-michel-sur-orge",2,0,0.0000,15.50
"https://axion-ia.com/fr/implantations/ile-de-france/sainte-genevieve-des-bois",1,0,0.0000,2.00
"https://axion-ia.com/fr/implantations/ile-de-france/sartrouville",1,0,0.0000,10.00
"https://axion-ia.com/fr/implantations/ile-de-france/savigny-sur-orge",2,0,0.0000,2.50
"https://axion-ia.com/fr/implantations/ile-de-france/taverny",7,0,0.0000,16.86
"https://axion-ia.com/fr/implantations/ile-de-france/vigneux-sur-seine",11,0,0.0000,9.82
"https://axion-ia.com/fr/implantations/ile-de-france/villeneuve-saint-georges",4,0,0.0000,39.50
"https://axion-ia.com/fr/implantations/ile-de-france/villeparisis",10,0,0.0000,8.80
"https://axion-ia.com/fr/implantations/ile-de-france/villepinte",1,0,0.0000,25.00
"https://axion-ia.com/fr/implantations/ile-de-france/villiers-le-bel",7,0,0.0000,48.71
"https://axion-ia.com/fr/implantations/ile-de-france/viry-chatillon",4,0,0.0000,4.00
"https://axion-ia.com/fr/implantations/ile-de-france/yerres",22,0,0.0000,10.86
"https://axion-ia.com/fr/implantations/normandie/caen",8,0,0.0000,8.88
"https://axion-ia.com/fr/implantations/normandie/evreux",3,0,0.0000,4.00
"https://axion-ia.com/fr/implantations/nouvelle-aquitaine/libourne",3,0,0.0000,17.00
"https://axion-ia.com/fr/implantations/nouvelle-aquitaine/lormont",2,0,0.0000,4.00
"https://axion-ia.com/fr/implantations/nouvelle-aquitaine/perigueux",2,0,0.0000,3.50
"https://axion-ia.com/fr/implantations/nouvelle-aquitaine/pessac",2,0,0.0000,4.50
"https://axion-ia.com/fr/implantations/occitanie/agde",4,0,0.0000,7.75
"https://axion-ia.com/fr/implantations/occitanie/blagnac",5,0,0.0000,24.20
"https://axion-ia.com/fr/implantations/occitanie/carcassonne",5,0,0.0000,44.20
"https://axion-ia.com/fr/implantations/occitanie/castelnau-le-lez",1,0,0.0000,3.00
"https://axion-ia.com/fr/implantations/occitanie/colomiers",4,0,0.0000,9.25
"https://axion-ia.com/fr/implantations/occitanie/lunel",1,0,0.0000,11.00
"https://axion-ia.com/fr/implantations/occitanie/perpignan",10,0,0.0000,26.10
"https://axion-ia.com/fr/implantations/occitanie/tournefeuille",4,0,0.0000,10.50
"https://axion-ia.com/fr/implantations/provence-alpes-cote-d-azur/carpentras",2,0,0.0000,55.00
"https://axion-ia.com/fr/implantations/provence-alpes-cote-d-azur/gap",1,0,0.0000,11.00
"https://axion-ia.com/fr/implantations/provence-alpes-cote-d-azur/l-isle-sur-la-sorgue",4,0,0.0000,9.50
"https://axion-ia.com/fr/implantations/provence-alpes-cote-d-azur/la-seyne-sur-mer",2,0,0.0000,9.00
"https://axion-ia.com/fr/implantations/provence-alpes-cote-d-azur/la-valette-du-var",1,0,0.0000,5.00
"https://axion-ia.com/fr/implantations/provence-alpes-cote-d-azur/manosque",1,0,0.0000,5.00
"https://axion-ia.com/fr/implantations/provence-alpes-cote-d-azur/nice",3,0,0.0000,6.67
"https://axion-ia.com/fr/implantations/provence-alpes-cote-d-azur/saint-raphael",7,0,0.0000,7.43
"https://axion-ia.com/fr/implantations/provence-alpes-cote-d-azur/vallauris",2,0,0.0000,3.00
"https://axion-ia.com/fr/implementation/par-fonction/communication-interne",12,0,0.0000,9.42
"https://axion-ia.com/fr/implementation/par-ville/clermont-ferrand",1,0,0.0000,9.00
"https://axion-ia.com/fr/implementation/par-ville/nantes",4,0,0.0000,74.75
"https://axion-ia.com/fr/implementation/par-ville/nice",12,0,0.0000,63.83
"https://axion-ia.com/fr/interventions/coaching-decouverte",2,0,0.0000,35.50
"https://axion-ia.com/fr/interventions/individuel",2,0,0.0000,30.00
"https://axion-ia.com/fr/interventions/par-ville/boulogne-billancourt",2,0,0.0000,12.50
"https://axion-ia.com/fr/interventions/par-ville/toulon",1,0,0.0000,11.00
"https://axion-ia.com/fr/ressources",9,0,0.0000,8.44
"https://axion-ia.com/fr/secteurs/btp_immobilier/audit",2,0,0.0000,7.00
"https://axion-ia.com/fr/secteurs/collectivites_public",2,0,0.0000,5.50
"https://axion-ia.com/fr/secteurs/commerce_retail/un-a-un",5,0,0.0000,10.60
"https://axion-ia.com/fr/secteurs/industrie_logistique/audit",5,0,0.0000,11.20
"https://axion-ia.com/fr/secteurs/restauration_hotellerie/interventions-formations",1,0,0.0000,40.00
"https://axion-ia.com/fr/secteurs/rh_recrutement",1,0,0.0000,2.00
"https://axion-ia.com/fr/sites-web-augmentes",93,0,0.0000,54.73
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/begles",1,0,0.0000,8.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/bois-colombes",1,0,0.0000,7.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/cholet",5,0,0.0000,42.20
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/henin-beaumont",2,0,0.0000,93.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/la-celle-saint-cloud",8,0,0.0000,51.88
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/oyonnax",11,0,0.0000,59.82
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/perigueux",1,0,0.0000,32.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/pontoise",1,0,0.0000,6.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/rosny-sous-bois",1,0,0.0000,9.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/sartrouville",1,0,0.0000,10.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/toulon",3,0,0.0000,55.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/villeneuve-d-ascq",2,0,0.0000,100.00
"https://axion-ia.com/fr/sites-web-augmentes/recommandation",1,0,0.0000,4.00
"https://axion-ia.com/fr/stack-ia/claude-code",1,0,0.0000,3.00
"https://axion-ia.com/fr/stack-ia/perplexity",21,0,0.0000,63.90
"https://axion-ia.com/fr/stack-ia/vercel-ai-sdk",1,0,0.0000,9.00
"https://axion-ia.com/fr/transparence",2,0,0.0000,4.00
"https://axion-ia.com/fr/un-a-un",81,0,0.0000,37.43
"https://axion-ia.com/fr/un-a-un/par-ville/argenteuil",1,0,0.0000,50.00
"https://axion-ia.com/fr/un-a-un/par-ville/boulogne-billancourt",4,0,0.0000,27.75
"https://axion-ia.com/fr/un-a-un/par-ville/brest",3,0,0.0000,13.00
"https://axion-ia.com/fr/un-a-un/par-ville/lille",1,0,0.0000,20.00
"https://axion-ia.com/fr/un-a-un/par-ville/limoges",5,0,0.0000,31.20
"https://axion-ia.com/fr/un-a-un/par-ville/nice",3,0,0.0000,30.67
"https://axion-ia.com/fr/un-a-un/par-ville/nimes",7,0,0.0000,25.29
"https://axion-ia.com/fr/un-a-un/par-ville/paris",3,0,0.0000,6.00
"https://axion-ia.com/fr/un-a-un/par-ville/strasbourg",1,0,0.0000,5.00
"https://axion-ia.com/fr/un-a-un/par-ville/villeurbanne",1,0,0.0000,32.00
"https://www.axion-ia.com/fr/implantations/ile-de-france/bagnolet",1,0,0.0000,9.00
"https://www.axion-ia.com/fr/implantations/ile-de-france/levallois-perret",2,0,0.0000,15.00
"https://www.axion-ia.com/presse",10,0,0.0000,12.30
