page,impressions,clicks,ctr,position
"https://axion-ia.com/fr/mentions-legales",2,0,0.0000,5.50
"https://axion-ia.com/fr/observatoire-ia",1,0,0.0000,2.00
"https://axion-ia.com/fr/secteurs/btp_immobilier",2,0,0.0000,27.00
"https://axion-ia.com/fr/secteurs/industrie_logistique/audit",5,0,0.0000,8.20
"https://axion-ia.com/fr/sites-web-augmentes",17,0,0.0000,56.76
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/agde",1,0,0.0000,74.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/aubagne",1,0,0.0000,70.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/challans",1,0,0.0000,5.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/fontenay-sous-bois",1,0,0.0000,69.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/gif-sur-yvette",2,0,0.0000,76.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/henin-beaumont",1,0,0.0000,42.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/la-seyne-sur-mer",2,0,0.0000,11.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/maubeuge",1,0,0.0000,12.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/perigueux",3,0,0.0000,49.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/rosny-sous-bois",1,0,0.0000,56.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/roubaix",2,0,0.0000,30.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/villeneuve-d-ascq",1,0,0.0000,12.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/villeneuve-le-roi",1,0,0.0000,4.00
"https://axion-ia.com/fr/stack-ia/perplexity",1,0,0.0000,26.00
"https://axion-ia.com/fr/un-a-un",6,0,0.0000,40.50
"https://axion-ia.com/fr/un-a-un/par-ville/brest",1,0,0.0000,13.00
"https://axion-ia.com/fr/un-a-un/par-ville/grenoble",16,0,0.0000,5.69
"https://axion-ia.com/fr/un-a-un/par-ville/lille",4,0,0.0000,77.25
"https://axion-ia.com/fr/un-a-un/par-ville/limoges",4,0,0.0000,43.00
"https://axion-ia.com/fr/un-a-un/par-ville/nantes",1,0,0.0000,95.00
"https://axion-ia.com/fr/un-a-un/par-ville/nice",3,0,0.0000,82.67
"https://axion-ia.com/fr/un-a-un/par-ville/nimes",1,0,0.0000,27.00
"https://axion-ia.com/fr/un-a-un/par-ville/paris",2,0,0.0000,1.00
"https://axion-ia.com/fr/un-a-un/par-ville/strasbourg",1,0,0.0000,23.00
"https://axion-ia.com/implantations/bretagne/vannes",12,0,0.0000,40.25
"https://axion-ia.com/implementation/par-ville/nice",1,0,0.0000,3.00
"https://www.axion-ia.com/fr/audit/par-ville/paris",2,0,0.0000,19.50
"https://www.axion-ia.com/fr/centre-aide/categorie/avant-l-intervention",2,0,0.0000,42.00
"https://www.axion-ia.com/fr/centre-aide/securite-donnees",3,0,0.0000,6.67
"https://www.axion-ia.com/fr/implantations/ile-de-france/levallois-perret",5,0,0.0000,16.60
"https://www.axion-ia.com/interventions/par-ville/paris",1,0,0.0000,7.00
"https://www.axion-ia.com/presse",5,0,0.0000,14.20
